card_id,attack,defense,description
C1233,7100,4700,四條畷市（しじょうなわてし）は、大阪府の北河内地域に位置する市。
C1234,7200,4800,交野市（かたのし）は、大阪府の北河内地域に位置する市。
C1235,6400,3900,大阪狭山市（おおさかさやまし）は、大阪府の南河内地域にある市。
C1236,4900,2700,阪南市（はんなんし）は、大阪府の泉南地域に位置する市。
C1237,5100,2300,島本町（しまもとちょう）は、大阪府の北摂三島地域に位置し、三島郡に属する町。
C1238,5000,2300,豊能町（とよのちょう）は、大阪府豊能地域に位置し、豊能郡に属する町。
C1239,5000,2300,能勢町（のせちょう）は、大阪府豊能地域にある町。
C1240,6300,3200,忠岡町（ただおかちょう）は、大阪府泉北地域に位置し、泉北郡に唯一属する町。
C1241,4100,2300,熊取町（くまとりちょう）は、大阪府泉南地域に位置し、泉南郡に属する町。
C1242,4000,2100,田尻町（たじりちょう）は、大阪府泉南地域に位置し、泉南郡に属する町。
C1243,3600,1900,岬町（みさきちょう）は、大阪府泉南地域に位置する町。泉南郡に属する。
C1244,3900,1800,太子町（たいしちょう）は、大阪府南河内地域に位置し、南河内郡に属する町。
C1245,1800,800,河南町（かなんちょう）は、大阪府南河内地域に位置し、南河内郡に属する町。
C1246,6000,2200,千早赤阪村（ちはやあかさかむら）は、大阪府南河内地域に位置し、南河内郡に属する村。
C1247,7700,5000,日本標準時の子午線が通る街。明石焼きとタコ
C1248,8000,5000,甲子園球場とえべっさんの総本社。ハルヒの聖地
C1249,6700,4100,洲本市（すもとし）は、兵庫県南部、淡路島中部を西から南東に貫く市。
C1250,7400,4900,芦屋市（あしやし）は、兵庫県南東部（阪神間）にある市。
C1251,7600,4600,伊丹市（いたみし）は、兵庫県南東部の阪神間に位置する市。阪神北県民局管轄区域。
C1252,5400,3400,相生市（あいおいし）は、兵庫県の島嶼部を除いた地域の南西部に位置する市。
C1253,7600,4700,加古川市（かこがわし）は、兵庫県の南部、播磨灘に面した市。施行時特例市に指定されており、東播磨地方の中核都市として機能している。
C1254,6500,3800,忠臣蔵・四十七士のふるさと。赤穂の塩
C1255,5100,2900,西脇市（にしわきし）は、兵庫県東部の瀬戸内海に比較的近い内陸部にある市。
C1256,6400,4000,三木市（みきし）は、兵庫県の中南部、神戸市の北西に位置する市である。
C1257,6000,3600,高砂市（たかさごし）は、兵庫県の播磨南東部に位置する市。1954年（昭和29年）7月に市制を施行した。
C1258,7000,4500,川西市（かわにしし）は、兵庫県の南東部に位置する市。大阪府との府境に面する。
C1259,4700,2800,小野市（おのし）は、兵庫県の中南部のほぼ中心に位置する市。北播磨県民局に区分されている。
C1260,7300,4800,三田市（さんだし）は、兵庫県の南東部に位置する市。阪神北県民局管轄区域。
C1261,5100,3400,加西市（かさいし）は、兵庫県の南部に位置する市。地域的には東播磨（東播）または北播磨（北播）だが、兵庫県北播磨県民局管内に区分されている。
C1262,7500,4600,丹波篠山市（たんばささやまし）は、兵庫県の中東部に位置する市。
C1263,6300,3800,養父市（やぶし）は、兵庫県の北部、但馬地方に位置する市。面積は約422.78km2で兵庫県全体の約5.0%を占める。
C1264,7100,4400,丹波市（たんばし）は、兵庫県の東部に位置する市。中国山地東端の中山間地にある。
C1265,5100,2900,南あわじ市（みなみあわじし）は、兵庫県の南部、淡路島最南端（県全体としても南端）に位置する市。
C1266,1800,1400,朝来市（あさごし）は、兵庫県の中北部に位置する市である。但馬県民局管轄地域。
C1267,1800,800,宍粟市（しそうし）は、兵庫県の中西部に位置する市。県下では豊岡市に次いで2番目に面積が大きい自治体である。
C1268,5100,3200,加東市（かとうし）は、兵庫県の播磨地方の東側に位置する市。兵庫県北播磨県民局に区分されている。
C1269,6700,4500,たつの市（たつのし）は、兵庫県の南西部（西播磨県民局）にある市。
C1270,1800,800,猪名川町（いながわちょう）は、兵庫県の南東部に位置する町。川辺郡に唯一現存する自治体で、阪神北県民局管轄区域。
C1271,4200,1800,多可町（たかちょう）は、兵庫県の中央部に位置し、多可郡に属する町。
C1272,4000,2000,稲美町（いなみちょう）は、兵庫県の中南部にある町。加古郡に属す。
C1273,4500,2000,播磨町（はりまちょう）は、兵庫県の南部にある町。加古郡に属す。
C1274,3900,1900,市川町（いちかわちょう）は、兵庫県神崎郡の中央部に位置する町。
C1275,3700,2100,福崎町（ふくさきちょう）は、兵庫県の南西部、播磨（中播磨）に位置する町。
C1276,4600,2100,神河町（かみかわちょう）は、兵庫県のほぼ中央に位置する町。神崎郡に属し、2005年11月7日に同郡神崎町と大河内町が合併して誕生した。
C1277,4000,1800,太子町（たいしちょう）は、兵庫県の南西部（西播磨地域）に位置する町。
C1278,3800,1900,上郡町（かみごおりちょう）は、兵庫県の南西部にある町。兵庫県西播磨県民局の所管区域。
C1279,4500,2000,佐用町（さよちょう、さようちょう）は、兵庫県の南西部に位置し、佐用郡に属する町。
C1280,4900,2400,香美町（かみちょう）は、兵庫県の北部にある町。美方郡に属する。
C1281,5300,2400,新温泉町（しんおんせんちょう）は、兵庫県の最北西端に位置し鳥取県と境を接する町。
C1282,5100,3400,大和高田市（やまとたかだし）は、奈良県中西部に位置する市。中和・葛城地域の中核都市である。
C1283,6700,4500,大和郡山市（やまとこおりやまし）は、奈良県北部にある市。
C1284,7900,5200,日本唯一の宗教都市を名乗る。天理ラーメンも有名
C1285,1800,1300,桜井市（さくらいし）は、奈良県中部、中和地域に位置する市である。
C1286,6100,3500,五條市（ごじょうし）は、奈良県南西部の市。南和地域の中心都市。
C1287,5600,3200,御所市（ごせし）は、奈良県の中部に位置する市。奈良県内の市では最も人口が少ない。
C1288,6500,4300,生駒市（いこまし）は、奈良県の北西部に位置する市。1971年（昭和46年）11月1日市制施行。
C1289,5400,3500,香芝市（かしばし）は、奈良県中西部に位置する市。人口はおよそ7万7千人。
C1290,4600,2800,葛城市（かつらぎし）は、奈良県中西部に位置し、大阪府と境を接する市。
C1291,5600,3300,宇陀市（うだし）は、奈良県の宇陀地域（東和）に位置する市。
C1292,2900,1100,山添村（やまぞえむら）は、奈良県北東部、三重県との県境に位置する村。
C1293,3600,1800,平群町（へぐりちょう）は、奈良県西北部に位置する生駒郡の町。
C1294,2800,1500,三郷町（さんごうちょう）は、奈良県生駒郡に属する町。
C1295,4800,2300,斑鳩町（いかるがちょう）は、奈良県の北西部に位置する町。生駒郡に属す。
C1296,2500,1600,安堵町（あんどちょう）は、奈良県生駒郡の町。面積は4.31平方キロメートル（東京ドーム約100個分に相当する）で、大阪府泉北郡忠岡町、奈良県磯城郡三宅町に次いで全国で3番目に小さい
C1297,1800,1200,川西町（かわにしちょう）は、奈良県磯城郡にある町。
C1298,2400,1500,三宅町（みやけちょう）は、奈良県磯城郡の町。面積4.07平方キロ。
C1299,3700,1700,田原本町（たわらもとちょう）は、奈良県磯城郡の南端に位置する町（中和地区）。
C1300,3500,1400,曽爾村（そにむら）は、奈良県にある村。
C1301,3300,1400,御杖村（みつえむら）は、奈良県宇陀郡にある村。奈良県と三重県の県境に位置している。
C1302,2700,1700,高取町（たかとりちょう）は、奈良県中部高市郡に位置する町。
C1303,2400,1400,上牧町（かんまきちょう）は、奈良県北葛城郡の町。奈良県の北西部に位置する。
C1304,3800,1900,王寺町（おうじちょう）は、奈良県北西部に位置する町。北葛城郡に属す。
C1305,3200,1500,広陵町（こうりょうちょう）は、奈良県北葛城郡の南東部に位置する町。
C1306,2400,1000,河合町（かわいちょう）は奈良県北葛城郡の町。奈良盆地西部に位置する（奈良県全体では北西部に位置する）。
